time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-09T08:36:04.470Z,32.2735,-115.385,5.95,1.97,ml,20,96,0.1606,0.23,ci,ci39029895,2020-01-09T17:44:35.695Z,"20km WSW of Delta, B.C., MX",earthquake,0.4,31.61,0.185,27,reviewed,ci,ci
2020-01-09T08:33:07.120Z,38.8035011,-122.7806702,1.9,0.61,md,15,70,0.01227,0.05,nc,nc73325491,2020-01-09T08:47:03.421Z,"4km NW of The Geysers, CA",earthquake,0.28,0.5,0.07,3,automatic,nc,nc
2020-01-09T08:31:26.880Z,33.9828333,-116.9911667,13.94,1.55,ml,58,37,0.06192,0.21,ci,ci39029887,2020-01-09T08:42:18.510Z,"6km E of Calimesa, CA",earthquake,0.23,0.58,0.098,29,automatic,ci,ci
2020-01-09T08:26:02.590Z,35.7121667,-117.5563333,7.19,0.58,ml,12,128,0.1086,0.18,ci,ci39029879,2020-01-09T08:29:34.924Z,"15km NE of Ridgecrest, CA",earthquake,0.63,0.97,0.066,5,automatic,ci,ci
2020-01-09T08:20:13.861Z,61.985,-150.6707,58.7,1.8,ml,,,,0.61,ak,ak020f0pwpj,2020-01-09T08:50:38.541Z,"42km NW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-09T08:19:56.900Z,19.2138329,-155.4233398,33.94,2.15,md,46,143,0.03392,0.11,hv,hv71324282,2020-01-09T08:23:07.580Z,"6km E of Pahala, Hawaii",earthquake,0.62,0.55,0.19,20,automatic,hv,hv
2020-01-09T08:17:59.542Z,62.2456,171.0542,10,4,mb,,193,6.155,0.94,us,us70006wua,2020-01-09T09:02:27.040Z,"Chukotskiy Avtonomnyy Okrug, Russia",earthquake,12.8,2,0.113,21,reviewed,us,us
2020-01-09T08:14:50.410Z,38.7770004,-122.7186661,1.95,1.22,md,14,85,0.01528,0.03,nc,nc73325481,2020-01-09T10:25:04.006Z,"2km W of Anderson Springs, CA",earthquake,0.25,0.4,0.07,7,automatic,nc,nc
2020-01-09T08:13:09.500Z,33.3248333,-116.4178333,6.29,1.75,ml,62,50,0.05648,0.22,ci,ci39029871,2020-01-09T14:49:55.270Z,"9km NNW of Borrego Springs, CA",earthquake,0.24,0.67,0.169,27,reviewed,ci,ci
2020-01-09T08:07:58.718Z,64.8712,-146.6669,15.8,1.2,ml,,,,0.22,ak,ak020f0n7s9,2020-01-09T08:50:37.962Z,"29km NE of Eielson Air Force Base, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-09T08:06:21.700Z,19.4768333,-155.5976715,-1.63,1.98,ml,12,92,0.01869,0.32,hv,hv71324267,2020-01-09T08:11:54.980Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.65,0.71,4.17,5,automatic,hv,hv
2020-01-09T08:01:48.965Z,59.9075,-152.248,74.5,1.6,ml,,,,0.56,ak,ak020f0lwrf,2020-01-09T08:50:37.377Z,"27km WNW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-09T07:39:58.130Z,35.628334,-117.5738297,4.77,1.95,ml,43,39,0.07464,0.13,ci,ci39029847,2020-01-09T07:50:59.780Z,"9km E of Ridgecrest, CA",earthquake,0.19,0.52,0.279,25,automatic,ci,ci
2020-01-09T07:38:48.070Z,35.7763333,-117.5855,11.8,0.58,ml,15,131,0.04052,0.1,ci,ci39029839,2020-01-09T17:19:03.555Z,"16km W of Searles Valley, CA",earthquake,0.32,0.45,0.195,3,reviewed,ci,ci
2020-01-09T07:34:19.969Z,61.3827,-150.0347,44.4,1.4,ml,,,,0.58,ak,ak020f07hkc,2020-01-09T07:50:37.759Z,"16km SSW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2020-01-09T07:29:16.250Z,36.0981667,-117.861,3.61,0.89,ml,11,149,0.02,0.19,ci,ci39029831,2020-01-09T07:32:59.933Z,"10km NE of Coso Junction, CA",earthquake,0.53,0.54,0.18,10,automatic,ci,ci
2020-01-09T07:21:37.570Z,46.8485,-121.7605,-0.11,0.78,ml,13,76,,0.08,uw,uw61566461,2020-01-09T16:41:28.500Z,"27km NNW of Packwood, Washington",earthquake,0.26,1.33,0.0887056911279031,3,reviewed,uw,uw
2020-01-09T07:14:13.730Z,36.0926666,-117.8584976,2.78,1.42,ml,17,147,0.02504,0.12,ci,ci39029823,2020-01-09T07:17:47.835Z,"10km ENE of Coso Junction, CA",earthquake,0.43,0.97,0.247,4,automatic,ci,ci
2020-01-09T07:02:59.100Z,35.897,-117.7063333,2.83,0.4,ml,10,92,0.06814,0.13,ci,ci39029815,2020-01-09T07:06:38.768Z,"19km ESE of Little Lake, CA",earthquake,0.28,0.53,0.085,4,automatic,ci,ci
2020-01-09T06:48:35.570Z,35.6738333,-117.5346667,7.49,0.86,ml,11,123,0.0588,0.13,ci,ci39029807,2020-01-09T14:50:10.512Z,"14km ENE of Ridgecrest, CA",earthquake,0.38,0.85,0.157,8,reviewed,ci,ci
2020-01-09T06:48:05.410Z,35.6686667,-117.54,8.86,0.56,ml,12,120,0.05222,0.17,ci,ci39029799,2020-01-09T06:51:43.715Z,"13km ENE of Ridgecrest, CA",earthquake,0.5,0.98,0.156,7,automatic,ci,ci
2020-01-09T06:42:41.250Z,37.3683,-115.6125,2,1.9,ml,24,186.28,0.384,0.7,nn,nn00715005,2020-01-09T06:47:00.131Z,"39km W of Alamo, Nevada",earthquake,,5.7,,,automatic,nn,nn
2020-01-09T06:34:16.590Z,17.9845,-66.6535,14,0,ml,10,193,0.0751,0.25,pr,pr2020009008,2020-01-09T09:00:37.856Z,"5km SE of Tallaboa, Puerto Rico",earthquake,1.01,0.9,0,0,reviewed,pr,pr
2020-01-09T06:34:13.490Z,35.7766667,-117.5918333,11.04,1.09,ml,21,67,0.03926,0.2,ci,ci39029791,2020-01-09T06:38:12.510Z,"17km W of Searles Valley, CA",earthquake,0.36,0.59,0.164,13,automatic,ci,ci
2020-01-09T06:34:04.840Z,35.7583333,-117.5811667,2.83,0.83,ml,13,130,0.0588,0.17,ci,ci39029783,2020-01-09T06:37:52.298Z,"16km W of Searles Valley, CA",earthquake,0.37,0.59,0.128,8,automatic,ci,ci
2020-01-09T06:31:20.279Z,60.7649,-151.7247,15.4,1.2,ml,,,,0.36,ak,ak020ezleu3,2020-01-09T06:50:38.138Z,"25km WNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-09T06:29:52.720Z,35.674,-117.5281667,8.9,0.93,ml,15,65,0.06164,0.14,ci,ci39029775,2020-01-09T14:50:45.096Z,"15km ENE of Ridgecrest, CA",earthquake,0.44,0.81,0.164,9,reviewed,ci,ci
2020-01-09T06:28:23.960Z,33.5045,-116.7766667,2.14,0.55,ml,18,61,0.02129,0.14,ci,ci39029759,2020-01-09T06:31:56.532Z,"11km NE of Aguanga, CA",earthquake,0.2,0.22,0.08,17,automatic,ci,ci
2020-01-09T06:22:54.590Z,33.5028333,-116.7763333,2.59,0.59,ml,20,49,0.02221,0.18,ci,ci39029751,2020-01-09T17:15:47.098Z,"11km NE of Aguanga, CA",earthquake,0.23,0.29,0.066,8,reviewed,ci,ci
2020-01-09T06:22:42.910Z,33.5031667,-116.777,2.09,0.69,ml,27,32,0.02156,0.22,ci,ci39029743,2020-01-09T06:26:30.767Z,"11km NE of Aguanga, CA",earthquake,0.25,0.38,0.161,23,automatic,ci,ci
2020-01-09T06:20:39.870Z,63.2739,-148.9362,74,1.7,ml,,,,0.71,ak,ak020ezj3hn,2020-01-09T06:50:37.548Z,"13km S of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-09T06:04:16.530Z,34.96666667,-97.68416667,9.12,2.19,ml,50,46,0.08728287212,0.31,ok,ok2020apcb,2020-01-09T14:28:34.876Z,"16km NNW of Lindsay, Oklahoma",earthquake,,1.3,0.2,18,reviewed,ok,ok
2020-01-09T05:52:34.030Z,17.9406,-66.9448,9,3.3,md,10,210,0.1035,0.06,pr,pr2020009006,2020-01-09T06:53:09.473Z,"4km WSW of Guanica, Puerto Rico",earthquake,0.44,0.69,0.21,5,reviewed,pr,pr
2020-01-09T05:50:26.010Z,17.9036,-66.9273,9,3.5,ml,10,227,0.1342,0.14,pr,pr2020009007,2020-01-09T06:59:29.040Z,"8km SSW of Guanica, Puerto Rico",earthquake,0.75,0.95,0,0,reviewed,pr,pr
2020-01-09T05:47:16.920Z,35.7178333,-117.492,1.27,0.96,ml,14,149,0.1144,0.16,ci,ci39029719,2020-01-09T05:51:04.258Z,"10km SW of Searles Valley, CA",earthquake,0.32,0.51,0.196,12,automatic,ci,ci
2020-01-09T05:43:42.670Z,44.4368333,-114.5251667,6,1.36,ml,5,129,0.812,0.14,mb,mb80377889,2020-01-09T16:28:15.460Z,"24km WSW of Challis, Idaho",earthquake,0.71,10.71,0.162,5,reviewed,mb,mb
2020-01-09T05:43:37.230Z,38.8146667,-122.8105011,2.84,0.55,md,8,103,0.008722,0.01,nc,nc73325446,2020-01-09T06:11:03.140Z,"6km NW of The Geysers, CA",earthquake,0.4,1.21,,1,automatic,nc,nc
2020-01-09T05:42:18.010Z,17.9396,-66.9428,9,3.72,ml,10,211,0.1057,0.07,pr,pr2020009005,2020-01-09T10:24:30.378Z,"5km WSW of Guanica, Puerto Rico",earthquake,0.49,0.74,0,0,reviewed,pr,pr
2020-01-09T05:37:17.080Z,38.7596664,-122.7006683,0.74,1,md,9,105,0.008567,0.02,nc,nc73325441,2020-01-09T06:00:04.080Z,"2km SSW of Anderson Springs, CA",earthquake,0.43,0.33,0.32,3,automatic,nc,nc
2020-01-09T05:30:31.620Z,35.9291649,-117.7109985,2.24,1.3,ml,24,54,0.05263,0.13,ci,ci39029711,2020-01-09T05:34:11.645Z,"18km E of Little Lake, CA",earthquake,0.24,0.32,0.189,5,automatic,ci,ci
2020-01-09T05:28:42.480Z,33.3475,-116.3346667,10.3,0.82,ml,21,122,0.02569,0.2,ci,ci39029703,2020-01-09T14:58:03.131Z,"11km NNE of Borrego Springs, CA",earthquake,0.46,0.68,0.137,17,reviewed,ci,ci
2020-01-09T05:27:13.820Z,45.0591667,-111.7406667,11.32,1.26,ml,20,104,0.275,0.15,mb,mb80377854,2020-01-09T15:32:17.250Z,"30km SSE of Virginia City, Montana",earthquake,0.42,0.93,0.149,7,reviewed,mb,mb
2020-01-09T05:25:48.946Z,64.7893,-146.1196,10.8,1.7,ml,,,,0.73,ak,ak020eyyr4t,2020-01-09T05:50:38.365Z,"46km ENE of Eielson Air Force Base, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-09T05:25:17.504Z,37.4371,-115.5116,3.5,1.1,ml,13,68.34,0.279,0.1531,nn,nn00715003,2020-01-09T18:08:09.374Z,"31km WNW of Alamo, Nevada",earthquake,,3.9,0.28,7,reviewed,nn,nn
2020-01-09T05:24:36.170Z,47.3808333333333,-122.655833333333,48.91,1.2,ml,16,78,,0.22,uw,uw61566456,2020-01-09T06:37:05.760Z,"1km WNW of Wauna, Washington",earthquake,0.82,1.69,0.0974329203152271,6,reviewed,uw,uw
2020-01-09T05:22:24.464Z,59.9387,-152.6894,101.7,1.9,ml,,,,0.43,ak,ak020eyy24e,2020-01-09T05:50:37.769Z,"51km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-09T05:18:19.339Z,36.7379,-115.8473,0,0.1,ml,15,246.69,0.111,0.1468,nn,nn00715002,2020-01-09T17:49:39.523Z,"60km NNE of Pahrump, Nevada",earthquake,,0,0.17,7,reviewed,nn,nn
2020-01-09T05:17:05.350Z,44.4406667,-114.522,3.53,1.6,ml,6,128,0.81,0.17,mb,mb80377884,2020-01-09T16:24:40.460Z,"24km WSW of Challis, Idaho",earthquake,0.66,4.62,0.193,6,reviewed,mb,mb
2020-01-09T05:15:54.845Z,61.4343,-150.791,60.1,1.7,ml,,,,0.43,ak,ak020eywmfw,2020-01-09T05:50:37.184Z,"45km WSW of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-09T05:13:35.140Z,19.4168339,-155.2725067,0.98,1.88,md,18,53,0.009226,0.08,hv,hv71324162,2020-01-09T05:16:44.680Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.25,0.35,18,automatic,hv,hv
2020-01-09T05:03:13.290Z,17.9996,-66.8316,11,4.17,ml,13,182,0.2147,0.13,pr,pr2020009004,2020-01-09T16:13:39.040Z,"13km SSE of Maria Antonia, Puerto Rico",earthquake,0.51,0.56,0,0,reviewed,pr,pr
2020-01-09T05:01:08.570Z,37.472168,-118.8161697,5.79,1.54,md,18,177,0.1181,0.03,nc,nc73325436,2020-01-09T05:18:04.006Z,"16km SW of Toms Place, CA",earthquake,0.65,2.05,0.14,14,automatic,nc,nc
2020-01-09T05:00:02.530Z,35.6391667,-117.5801667,8.36,1.47,ml,36,56,0.01932,0.16,ci,ci39029695,2020-01-09T17:10:47.071Z,"9km ENE of Ridgecrest, CA",earthquake,0.16,0.43,0.133,20,reviewed,ci,ci
2020-01-09T04:43:04.490Z,33.2443333,-116.2978333,10.36,1.12,ml,27,171,0.1028,0.2,ci,ci39029679,2020-01-09T04:46:53.603Z,"7km E of Borrego Springs, CA",earthquake,0.53,0.86,0.126,27,automatic,ci,ci
2020-01-09T04:39:23.280Z,34.0833333,-117.3005,15.01,1.57,ml,67,24,0.1091,0.2,ci,ci39029671,2020-01-09T04:50:10.000Z,"2km NE of Colton, CA",earthquake,0.24,0.38,0.149,27,automatic,ci,ci
2020-01-09T04:33:57.310Z,46.7176666666667,-121.855666666667,3.46,0.66,ml,9,288,,0.05,uw,uw61566451,2020-01-09T06:31:24.250Z,"18km NW of Packwood, Washington",earthquake,0.73,0.73,0.0549828694732639,3,reviewed,uw,uw
2020-01-09T04:26:42.300Z,35.8355,-117.6595,5.29,0.79,ml,11,86,0.0541,0.18,ci,ci39029655,2020-01-09T04:30:31.572Z,"24km N of Ridgecrest, CA",earthquake,0.36,1.28,0.185,9,automatic,ci,ci
2020-01-09T04:11:31.500Z,38.8208351,-122.8126678,3.53,0.62,md,13,105,0.003262,0.01,nc,nc73325421,2020-01-09T04:29:03.530Z,"7km NW of The Geysers, CA",earthquake,0.41,0.76,0.35,2,automatic,nc,nc
2020-01-09T04:05:53.140Z,36.1015,-117.867,2.97,0.92,ml,11,173,0.01882,0.12,ci,ci39029647,2020-01-09T04:09:27.165Z,"10km NE of Coso Junction, CA",earthquake,0.39,0.4,0.206,12,automatic,ci,ci
2020-01-09T04:00:01.519Z,-15.092,-179.0399,418.41,4.4,mb,,98,3.839,0.96,us,us70006wrl,2020-01-09T04:16:40.040Z,"128km SW of Sigave, Wallis and Futuna",earthquake,14.8,9.1,0.047,129,reviewed,us,us
2020-01-09T03:57:07.290Z,34.3173333,-117.1365,1.13,1.49,ml,27,44,0.1175,0.21,ci,ci39029639,2020-01-09T14:58:57.660Z,"9km NNE of Lake Arrowhead, CA",earthquake,0.31,0.79,0.14,27,reviewed,ci,ci
2020-01-09T03:56:36.725Z,65.8938,-166.3169,9.5,2.7,ml,,,,0.73,ak,ak020exyi7f,2020-01-09T04:50:37.631Z,"39km SSW of Shishmaref, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-09T03:37:27.350Z,35.68,-117.5496667,7.57,0.82,ml,15,121,0.05996,0.14,ci,ci39029631,2020-01-09T14:58:49.659Z,"13km ENE of Ridgecrest, CA",earthquake,0.33,0.78,0.097,10,reviewed,ci,ci
2020-01-09T03:37:14.200Z,38.8371658,-122.7871704,1.5,0.56,md,9,79,0.002772,0.02,nc,nc73325411,2020-01-09T03:57:05.235Z,"6km WNW of Cobb, CA",earthquake,0.34,0.8,,1,automatic,nc,nc
2020-01-09T03:36:43.310Z,33.4965,-116.7868333,4.98,0.77,ml,26,49,0.01944,0.17,ci,ci39029623,2020-01-09T15:00:09.860Z,"9km NE of Aguanga, CA",earthquake,0.24,0.79,0.125,25,reviewed,ci,ci
2020-01-09T03:33:09.070Z,44.4475,-114.5238333,4.74,1.29,ml,6,129,0.813,0.15,mb,mb80377879,2020-01-09T16:18:24.100Z,"24km WSW of Challis, Idaho",earthquake,0.66,3.28,0.195,6,reviewed,mb,mb
2020-01-09T03:32:45.190Z,35.6795,-117.5411667,2.85,0.82,ml,15,123,0.06169,0.17,ci,ci39029615,2020-01-09T03:36:25.203Z,"14km ENE of Ridgecrest, CA",earthquake,0.35,0.59,0.068,8,automatic,ci,ci
2020-01-09T03:32:33.530Z,38.7890015,-122.7261658,1.61,1.56,md,20,74,0.008233,0.03,nc,nc73325406,2020-01-09T03:47:03.175Z,"3km ENE of The Geysers, CA",earthquake,0.23,0.4,0.21,7,automatic,nc,nc
2020-01-09T03:27:00.750Z,33.4976667,-116.5145,13.65,0.49,ml,26,98,0.06125,0.1,ci,ci39029607,2020-01-09T16:58:17.994Z,"16km ESE of Anza, CA",earthquake,0.17,0.32,0.207,6,reviewed,ci,ci
2020-01-09T03:26:12.900Z,38.2776667,-112.2453333,7.9,1.28,ml,13,71,0.2406,0.14,uu,uu60356422,2020-01-09T15:26:54.830Z,"4km NNW of Junction, Utah",earthquake,0.41,2.18,0.249,2,reviewed,uu,uu
2020-01-09T03:22:46.460Z,17.9098,-66.8173,7,3.6,md,10,214,0.2346,0.09,pr,pr2020009003,2020-01-09T17:38:17.040Z,"18km S of Indios, Puerto Rico",earthquake,0.56,1.05,0.22,3,reviewed,pr,pr
2020-01-09T03:21:37.090Z,17.9968,-66.828,8,2.97,md,10,184,0.2179,0.24,pr,pr2020009002,2020-01-09T04:22:37.489Z,"2km SSE of Yauco, Puerto Rico",earthquake,0.75,1.26,0.18,9,reviewed,pr,pr
2020-01-09T03:20:08.830Z,19.4706669,-155.7141724,6.99,1.87,md,35,60,0.03517,0.21,hv,hv71324052,2020-01-09T03:23:25.830Z,"15km E of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.68,0.18,11,automatic,hv,hv
2020-01-09T03:19:56.290Z,33.2365,-116.058,6.13,0.83,ml,25,69,0.1224,0.22,ci,ci39029599,2020-01-09T16:46:37.148Z,"12km SW of Salton City, CA",earthquake,0.37,1.84,0.171,3,reviewed,ci,ci
2020-01-09T03:19:10.230Z,33.5021667,-116.7801667,2.83,0.46,ml,28,60,0.0197,0.17,ci,ci39029591,2020-01-09T16:32:14.848Z,"10km NE of Aguanga, CA",earthquake,0.18,0.67,0.064,8,reviewed,ci,ci
2020-01-09T03:18:55.620Z,35.9083333,-117.681,4.39,0.23,ml,6,91,0.04665,0.04,ci,ci39029583,2020-01-09T14:59:40.119Z,"21km E of Little Lake, CA",earthquake,0.28,0.74,0.094,4,reviewed,ci,ci
2020-01-09T03:05:37.430Z,35.8383333,-117.6585,10.95,0.83,ml,13,89,0.05445,0.2,ci,ci39029559,2020-01-09T14:59:38.662Z,"24km N of Ridgecrest, CA",earthquake,0.47,0.84,0.141,9,reviewed,ci,ci
2020-01-09T03:03:42.900Z,33.9665,-117.2093333,12.62,0.75,ml,18,132,0.08436,0.2,ci,ci39029551,2020-01-09T14:59:53.631Z,"5km NNE of Moreno Valley, CA",earthquake,0.47,0.88,0.233,21,reviewed,ci,ci
2020-01-09T03:02:08.385Z,63.2366,-151.3378,3.5,1.6,ml,,,,1.19,ak,ak020exmvbr,2020-01-09T03:51:43.040Z,"119km NNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-09T02:50:04.440Z,35.9308333,-117.7068333,2.68,2.46,ml,33,54,0.04888,0.17,ci,ci39029543,2020-01-09T10:52:32.968Z,"18km E of Little Lake, CA",earthquake,0.2,0.44,0.242,25,automatic,ci,ci
2020-01-09T02:47:18.280Z,38.7716675,-122.7389984,1.37,1.46,md,14,92,0.01169,0.04,nc,nc73325391,2020-01-09T03:10:03.942Z,"2km ESE of The Geysers, CA",earthquake,0.26,0.5,0.11,6,automatic,nc,nc
2020-01-09T02:46:33.483Z,57.9022,-156.2642,127.9,2.9,ml,,,,0.81,ak,ak020exax56,2020-01-09T03:06:37.040Z,"91km SSE of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-09T02:43:10.210Z,17.9813,-66.761,5,2.84,md,10,191,0.1665,0.17,pr,pr2020009001,2020-01-09T03:54:35.040Z,"4km SW of Tallaboa, Puerto Rico",earthquake,0.64,0.95,0.28,8,reviewed,pr,pr
2020-01-09T02:37:28.140Z,33.4586667,-116.5693333,10.72,1.14,ml,42,41,0.04523,0.17,ci,ci39029535,2020-01-09T15:01:19.240Z,"14km SE of Anza, CA",earthquake,0.2,0.32,0.25,25,reviewed,ci,ci
2020-01-09T02:37:20.022Z,45.7913,151.9855,61.01,4.5,mb,,138,6.488,1,us,us70006wqm,2020-01-09T02:59:49.040Z,"Kuril Islands",earthquake,11.7,8.4,0.109,25,reviewed,us,us
2020-01-09T02:28:38.870Z,40.5541649,-124.6428299,2.11,2.4,md,16,280,0.3507,0.49,nc,nc73325386,2020-01-09T07:03:04.451Z,"32km W of Ferndale, CA",earthquake,8.35,12.18,0.1,4,automatic,nc,nc
2020-01-09T02:28:33.774Z,55.6081,-160.0563,90.3,4,mb,,78,0.352,0.92,us,us70006wqi,2020-01-09T03:51:41.966Z,"41km NE of Sand Point, Alaska",earthquake,8,11.9,0.156,11,reviewed,us,us
2020-01-09T02:15:58.600Z,27.8298,142.8208,10,4.9,mb,,123,0.924,0.87,us,us70006wqg,2020-01-09T02:34:40.040Z,"102km NE of Chichi-shima, Japan",earthquake,8.7,1.9,0.046,151,reviewed,us,us
2020-01-09T02:15:15.830Z,33.5005,-116.7758333,2.14,1.37,ml,47,31,0.02366,0.22,ci,ci39029519,2020-01-09T15:01:28.160Z,"10km NE of Aguanga, CA",earthquake,0.2,0.35,0.129,25,reviewed,ci,ci
2020-01-09T02:10:23.570Z,40.5448341,-124.7651672,4.9,2.22,md,13,302,0.4293,0.08,nc,nc73325376,2020-01-09T06:18:02.187Z,"42km W of Ferndale, CA",earthquake,3.75,2.43,0.21,4,automatic,nc,nc
2020-01-09T02:08:49.680Z,35.7973333,-117.6241667,10.9,0.64,ml,17,60,0.02841,0.15,ci,ci39029511,2020-01-09T16:18:52.778Z,"20km W of Searles Valley, CA",earthquake,0.27,0.51,0.146,3,reviewed,ci,ci
2020-01-09T02:08:26.720Z,35.9688339,-117.6825027,1.99,0.63,ml,13,103,0.0334,0.07,ci,ci39029503,2020-01-09T02:11:52.433Z,"20km E of Little Lake, CA",earthquake,0.61,0.44,0.329,3,automatic,ci,ci
2020-01-09T02:05:48.380Z,17.9211,-66.8601,6,3.17,ml,10,212,0.1904,0.16,pr,pr2020009000,2020-01-09T03:42:42.687Z,"8km SE of Guanica, Puerto Rico",earthquake,1.03,0.7,0,0,reviewed,pr,pr
2020-01-09T02:05:22.530Z,33.5011667,-116.785,2.13,0.47,ml,14,88,0.07544,0.24,ci,ci39029495,2020-01-09T02:09:07.412Z,"10km NE of Aguanga, CA",earthquake,0.54,0.76,0.079,15,automatic,ci,ci
2020-01-09T01:57:12.956Z,2.4531,128.7534,45.17,4.9,mb,,124,2.17,0.76,us,us70006wq6,2020-01-09T02:15:18.040Z,"115km NE of Tobelo, Indonesia",earthquake,8.1,8.6,0.107,27,reviewed,us,us
2020-01-09T01:48:25.470Z,33.5896667,-116.802,5.87,0.33,ml,11,94,0.03189,0.12,ci,ci39029479,2020-01-09T01:52:12.288Z,"12km WNW of Anza, CA",earthquake,0.49,0.67,0.176,7,automatic,ci,ci
2020-01-09T01:42:44.187Z,-58.395,-26.7606,221.82,4.4,mb,,80,15.44,0.43,us,us70006wq3,2020-01-09T02:01:13.040Z,"72km NNW of Bristol Island, South Sandwich Islands",earthquake,13.9,9.9,0.118,21,reviewed,us,us
2020-01-09T01:42:20.100Z,40.3580017,-122.1213303,12.78,2.54,md,15,115,0.1494,0.03,nc,nc73325371,2020-01-09T05:33:03.918Z,"18km SE of Anderson, CA",earthquake,0.34,1.16,0.15,18,automatic,nc,nc
2020-01-09T01:35:06.160Z,35.6676667,-117.5331667,8.44,1.59,ml,28,59,0.05413,0.21,ci,ci39029471,2020-01-09T01:46:06.550Z,"14km ENE of Ridgecrest, CA",earthquake,0.32,0.79,0.132,25,automatic,ci,ci
2020-01-09T01:21:52.290Z,33.5811667,-116.8071667,4.66,1.11,ml,46,54,0.03806,0.18,ci,ci39029455,2020-01-09T15:01:36.000Z,"13km WNW of Anza, CA",earthquake,0.21,0.38,0.169,25,reviewed,ci,ci
2020-01-09T01:11:59.100Z,33.4986667,-116.7801667,2.57,0.36,ml,20,113,0.02171,0.13,ci,ci39029447,2020-01-09T16:10:39.987Z,"10km NE of Aguanga, CA",earthquake,0.25,0.21,0.075,6,reviewed,ci,ci
2020-01-09T01:10:31.780Z,35.8835,-117.7326667,4.38,0.73,ml,12,64,0.07923,0.12,ci,ci39029439,2020-01-09T01:14:09.638Z,"17km ESE of Little Lake, CA",earthquake,0.27,0.8,0.184,6,automatic,ci,ci
2020-01-09T01:06:20.539Z,63.8663,-146.5525,0,1.6,ml,,,,0.48,ak,ak020ewgvxw,2020-01-09T01:46:55.838Z,"44km WSW of Delta Junction, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-09T01:03:42.859Z,36.27633333,-97.4995,7.31,2.35,ml,79,37,0,0.18,ok,ok2020aosc,2020-01-09T14:17:34.485Z,"18km W of Perry, Oklahoma",earthquake,,0.4,0.25,27,reviewed,ok,ok
2020-01-09T01:00:51.850Z,35.9886667,-117.3256667,1.49,1.56,ml,18,78,0.1034,0.25,ci,ci39029415,2020-01-09T01:04:33.589Z,"25km N of Trona, CA",earthquake,0.45,0.98,0.127,23,automatic,ci,ci
2020-01-09T00:59:46.072Z,61.7478,-151.6873,76.9,1.2,ml,,,,0.55,ak,ak020ew6v9q,2020-01-09T01:46:55.178Z,"87km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-09T00:59:21.740Z,40.3569984,-122.1293335,14.65,2.68,md,17,80,0.1483,0.04,nc,nc73325366,2020-01-09T05:03:04.750Z,"18km SE of Anderson, CA",earthquake,0.29,0.76,0.12,22,automatic,nc,nc
2020-01-09T00:59:06.320Z,33.5023333,-116.7763333,2.05,0.61,ml,15,80,0.02242,0.14,ci,ci39029407,2020-01-09T01:02:55.581Z,"11km NE of Aguanga, CA",earthquake,0.25,0.34,0.093,15,automatic,ci,ci
2020-01-09T00:55:43.784Z,-29.4488,61.2503,10,5.2,mww,,32,9.63,0.9,us,us70006wpf,2020-01-09T01:14:19.040Z,"Southwest Indian Ridge",earthquake,9.4,1.8,0.08,15,reviewed,us,us
2020-01-09T00:37:27.510Z,38.8128319,-122.817337,2.85,0.98,md,17,61,0.01006,0.02,nc,nc73325361,2020-01-09T00:47:02.145Z,"7km NW of The Geysers, CA",earthquake,0.26,0.5,0.1,3,automatic,nc,nc
2020-01-09T00:35:40.460Z,35.9363333,-117.3805,2.82,1.43,ml,28,49,0.09096,0.13,ci,ci39029391,2020-01-09T17:48:30.047Z,"19km N of Searles Valley, CA",earthquake,0.19,0.45,0.104,20,reviewed,ci,ci
2020-01-09T00:32:21.720Z,33.502,-116.7818333,2.34,0.93,ml,34,32,0.01861,0.26,ci,ci39029383,2020-01-09T00:36:14.919Z,"10km NE of Aguanga, CA",earthquake,0.31,0.47,0.152,26,automatic,ci,ci
2020-01-09T00:27:53.050Z,38.8149986,-122.8183365,2.43,0.88,md,17,56,0.01045,0.01,nc,nc73325356,2020-01-09T00:38:02.915Z,"7km NW of The Geysers, CA",earthquake,0.27,0.5,0.13,3,automatic,nc,nc
